model,year,motor_type,running,color,type,status,motor_volume,price
3,0.33319460822182617,3,0.4313104057953264,1,4.0,3.0,-0.13841630326565363,0.14181501649746434
3,0.4850418318410969,3,-0.47769238473714815,1,4.0,3.0,-0.13841630326565363,0.5599976446593671
3,0.6368890554603677,3,-0.4363430640860928,14,4.0,3.0,-0.13841630326565363,0.26726980494603514
4,0.7887362790796384,3,-0.8601736007594099,1,1.0,,-0.13841630326565363,-0.6945502398263411
1,0.33319460822182617,3,-0.30068586686693666,7,2.0,3.0,-1.7194915725679376,-0.16485224415459765
4,0.9405835026989091,3,-0.8705109309221737,16,1.0,3.0,-0.13841630326565363,0.7690889587403184
1,1.0924307263181798,3,-1.149136091998196,16,1.0,2.0,-0.13841630326565363,1.5218176894317432
2,-2.5519026405443177,1,1.9205682130240602,2,1.0,,-0.13841630326565363,-1.5309154961501465
3,0.4850418318410969,3,-0.566866329653214,1,4.0,3.0,-0.13841630326565363,0.2115121211911148
0,0.9405835026989091,3,-0.8601736007594099,16,1.0,3.0,-0.13841630326565363,1.4242417428606327
3,0.33319460822182617,3,0.06531226946419498,16,4.0,3.0,-0.13841630326565363,0.2115121211911148
4,-0.5778887334937983,1,0.21490873616802844,7,1.0,3.0,-0.13841630326565363,-0.6945502398263411
1,-0.12234706263598606,4,0.6974908685816039,16,1.0,3.0,-0.9289539379167956,-0.7224290817038013
2,0.33319460822182617,3,-0.4363430640860928,16,1.0,3.0,-0.13841630326565363,2.3303041038780883
3,0.33319460822182617,3,0.7973085421264581,14,4.0,2.0,1.8379277833622016,0.07211791180381387
2,-0.42604150987452755,3,0.5250286410509434,16,4.0,3.0,-0.13841630326565363,-0.06727629758348702
1,0.9405835026989091,3,-1.1527200443656263,2,1.0,3.0,-0.13841630326565363,1.326665796289522
1,0.6368890554603677,3,-0.4836849350325023,14,1.0,3.0,-0.13841630326565363,0.5321188027819068
1,0.18134738460255542,3,0.008162132912751856,1,1.0,2.0,-0.13841630326565363,-0.9175809748460225
2,-1.4889720752094227,3,-0.30195777197016305,1,1.0,3.0,1.8379277833622016,-0.9454598167234827
1,0.7887362790796384,3,0.13185738516076437,7,1.0,3.0,-0.13841630326565363,0.2115121211911148
0,0.9405835026989091,3,-0.35059470363936357,7,1.0,3.0,-0.13841630326565363,0.5181793818431768
2,0.18134738460255542,3,0.008162132912751856,16,1.0,3.0,-0.13841630326565363,1.953939738532376
3,0.33319460822182617,3,0.34812901117461464,9,4.0,3.0,-0.13841630326565363,0.2115121211911148
0,0.4850418318410969,3,-0.6741016578296609,14,1.0,3.0,-0.13841630326565363,-0.2763676116644384
2,-0.729735957113069,3,-1.230250020586355,16,1.0,3.0,5.790615956617913,0.4206034352720661
0,0.4850418318410969,3,-0.3173221457910789,13,1.0,3.0,-0.13841630326565363,-0.3600041372968189
4,0.6368890554603677,3,-0.5293790355509673,16,1.0,3.0,-0.13841630326565363,1.0478773775149202
1,0.6368890554603677,3,-0.8188242801083545,7,1.0,3.0,-0.13841630326565363,0.12787559555873423
2,-2.2482081933057763,1,1.455388355699688,14,1.0,3.0,-0.13841630326565363,-1.3497030239466554
1,-0.8815831807323398,3,1.2631243520024436,2,1.0,2.0,1.4426589660366302,-1.2103088145593544
3,0.33319460822182617,3,-0.26741330901865185,7,4.0,3.0,-0.13841630326565363,0.2812092258847652
3,0.4850418318410969,3,-0.4363430640860928,2,4.0,2.0,-0.13841630326565363,-0.1090945603996773
2,-1.0334304043516105,1,2.385748070348433,1,1.0,3.0,3.814271869990057,-0.6945502398263411
2,0.33319460822182617,3,0.13185738516076437,1,1.0,3.0,-0.13841630326565363,1.8842426338387257
3,0.4850418318410969,4,-0.03835585281968538,1,4.0,3.0,1.8379277833622016,0.5599976446593671
0,0.4850418318410969,3,-0.6500477242739258,3,1.0,3.0,-0.13841630326565363,-0.30424645354189855
0,0.6368890554603677,3,-1.2312194922099142,2,1.0,3.0,-0.13841630326565363,-0.02545803476729676
1,0.6368890554603677,3,-0.566866329653214,2,1.0,3.0,-0.13841630326565363,-0.02545803476729676
2,-2.2482081933057763,3,0.9281845173987326,2,1.0,,-0.13841630326565363,-1.4890972333339563
2,-2.0963609696865055,1,1.4243763652113965,1,1.0,2.0,-0.13841630326565363,-1.3915212867628457
0,0.7887362790796384,3,-0.4836849350325023,16,1.0,3.0,-0.13841630326565363,0.030299648987623603
3,0.6368890554603677,3,-0.6001388875014987,1,4.0,3.0,-0.13841630326565363,1.6751513197577743
4,-1.1852776279708812,3,0.6387392728413455,14,1.0,3.0,-0.13841630326565363,-0.9036415539072924
2,0.18134738460255542,3,0.421655339423305,1,1.0,2.0,-0.13841630326565363,1.466060005676823
4,-0.42604150987452755,1,0.5976731950367498,16,1.0,3.0,-0.13841630326565363,-0.5551560304390402
1,0.7887362790796384,3,-1.114199906257497,14,1.0,3.0,-0.13841630326565363,-0.0324277452366618
1,0.6368890554603677,3,-0.7332291188946375,2,1.0,3.0,-0.13841630326565363,0.23939096306857496
2,-2.0963609696865055,1,1.8688815622102413,14,1.0,3.0,-0.13841630326565363,-0.0324277452366618
3,0.33319460822182617,3,-0.2133454025151893,16,4.0,3.0,-0.13841630326565363,0.4903005399657166
4,-1.0334304043516105,3,1.2215336546920876,14,1.0,2.0,-0.13841630326565363,-1.0709146051720535
0,0.4850418318410969,3,-0.5003212139566446,16,1.0,3.0,-0.13841630326565363,0.030299648987623603
1,0.7887362790796384,3,-0.7498653978187798,1,1.0,3.0,-0.13841630326565363,0.6993918540466679
0,-0.42604150987452755,3,1.2486417524444113,16,1.0,3.0,-1.7194915725679376,-0.9036415539072924
1,0.02950016098328468,3,-1.2302712243112381,16,1.0,2.0,-0.9289539379167956,-0.7517018656751344
2,-0.42604150987452755,3,1.1349311206540094,1,1.0,3.0,-0.13841630326565363,-0.06727629758348702
2,-0.5778887334937983,1,0.5767152918647624,16,1.0,3.0,-0.13841630326565363,-0.37394355823554903
3,0.6368890554603677,3,-0.35059470363936357,7,4.0,3.0,-0.13841630326565363,0.1696938583749245
2,0.4850418318410969,3,-0.8084869499455907,1,1.0,3.0,-0.13841630326565363,3.347881832405385
3,0.6368890554603677,3,-0.3838672614876483,7,4.0,3.0,-0.13841630326565363,0.2115121211911148
4,0.6368890554603677,3,-0.6430896673413694,2,1.0,3.0,-0.13841630326565363,0.07211791180381387
4,1.0924307263181798,3,-1.2013054961306162,15,1.0,3.0,-0.13841630326565363,1.187271586902221
0,0.33319460822182617,3,-0.15095935654965542,14,1.0,3.0,-0.13841630326565363,0.14181501649746434
0,0.33319460822182617,3,-0.4836849350325023,1,1.0,3.0,-0.13841630326565363,-0.48545892574538974
3,0.4850418318410969,3,0.06531226946419498,7,4.0,2.0,-0.13841630326565363,0.2812092258847652
2,-2.0963609696865055,3,2.027290809624434,1,1.0,2.0,-0.13841630326565363,-1.3915212867628457
1,0.6368890554603677,3,-0.8995919081360608,16,1.0,3.0,-0.13841630326565363,0.2115121211911148
1,0.6368890554603677,3,-0.566866329653214,7,1.0,3.0,-0.13841630326565363,-0.2763676116644384
0,0.6368890554603677,3,-0.566866329653214,14,1.0,2.0,-0.13841630326565363,-0.2345493488482481
1,-0.42604150987452755,3,0.048675990540052526,1,1.0,3.0,-0.13841630326565363,-1.0430357632945932
4,0.6368890554603677,3,0.6475820318091771,1,1.0,3.0,-0.13841630326565363,0.6296947493530175
1,-0.42604150987452755,3,1.8121215564991404,1,1.0,2.0,-0.13841630326565363,-1.1266722889269738
2,-2.8555970877828596,1,2.9026145784866237,1,1.0,2.0,-0.13841630326565363,-1.5727337589663368
1,0.4850418318410969,3,-1.0060640932505718,2,1.0,3.0,-0.13841630326565363,-0.6109137141939606
0,0.6368890554603677,3,-0.4570177244116205,1,1.0,3.0,-0.13841630326565363,-0.34606471635808883
3,0.7887362790796384,3,-0.6999565610463527,7,2.0,3.0,-0.13841630326565363,0.4624216980882564
2,0.33319460822182617,3,-0.06777796192894375,16,1.0,3.0,-0.13841630326565363,1.5357571103704732
0,-0.42604150987452755,1,1.0135801681403083,1,1.0,2.0,-0.13841630326565363,-0.9733386586009429
4,-0.729735957113069,3,0.5146913108881795,1,1.0,2.0,-1.7194915725679376,-0.7084896607650711
1,0.02950016098328468,3,0.16512994300904896,1,1.0,2.0,-0.9289539379167956,-0.833944449213642
1,0.4850418318410969,3,-0.2507770300945096,2,1.0,2.0,-0.13841630326565363,-0.34606471635808883
2,0.4850418318410969,3,-1.170763254599581,1,1.0,3.0,-0.13841630326565363,3.347881832405385
0,0.4850418318410969,3,-0.47769238473714815,1,1.0,3.0,-0.13841630326565363,-0.4645497943372946
1,-0.8815831807323398,3,1.8453941143474257,16,1.0,2.0,-0.13841630326565363,-1.2521270773755446
1,-0.5778887334937983,1,1.5625773726370056,16,1.0,3.0,-0.13841630326565363,-0.987278079539673
2,0.33319460822182617,3,0.1322100948659178,14,1.0,3.0,-0.13841630326565363,1.6751513197577743
2,0.18134738460255542,3,0.21490873616802844,16,1.0,3.0,3.814271869990057,0.6993918540466679
4,0.33319460822182617,3,-0.9015229214104651,1,1.0,3.0,-0.13841630326565363,0.546058223720637
4,0.02950016098328468,3,0.41467412687118416,1,1.0,2.0,-0.13841630326565363,-0.16485224415459765
3,0.4850418318410969,3,-0.2175044722462248,1,4.0,3.0,-0.13841630326565363,0.2115121211911148
3,0.18134738460255542,3,-0.28404958794279417,4,4.0,3.0,1.8379277833622016,-1.6180368770172096
1,0.6368890554603677,3,-0.716592839970495,1,1.0,3.0,-0.13841630326565363,0.11393617462000415
2,0.33319460822182617,3,-0.41566840376056513,1,1.0,3.0,-0.13841630326565363,1.3963629009831724
0,-0.12234706263598606,3,-0.03450540408065915,2,1.0,2.0,-0.9289539379167956,-0.7224290817038013
2,-1.7926665224479643,4,0.7317752443062199,7,1.0,,-0.13841630326565363,-1.3078847611304651
0,0.7887362790796384,3,-0.5293790355509673,14,1.0,3.0,1.8379277833622016,-0.1578825336852326
0,0.6368890554603677,3,-1.04441071617072,1,1.0,3.0,-0.13841630326565363,0.2115121211911148
1,1.0924307263181798,3,-1.16244511513751,7,1.0,3.0,-7.253255015125933,1.452120584738093
2,0.4850418318410969,3,-0.7464629689690077,1,1.0,3.0,-0.13841630326565363,-0.0324277452366618
1,0.6368890554603677,3,-0.6666840031980681,16,1.0,3.0,-0.13841630326565363,0.2115121211911148
2,-0.729735957113069,3,-1.2322141133172801,1,1.0,3.0,-0.13841630326565363,-0.5551560304390402
0,0.33319460822182617,3,-0.367230982563506,1,1.0,3.0,-0.13841630326565363,-0.30424645354189855
0,0.18134738460255542,3,-0.30068586686693666,2,1.0,3.0,-0.13841630326565363,-0.5133377676228499
4,-1.6408192988286934,3,1.8895562225357687,14,,3.0,-0.13841630326565363,-1.5309154961501465
3,0.33319460822182617,3,-0.35364442278398217,1,4.0,3.0,-0.13841630326565363,0.3509063305784157
4,0.9405835026989091,3,-1.1392815151540332,1,1.0,3.0,-0.13841630326565363,1.3963629009831724
2,0.18134738460255542,3,-0.04352451790106729,16,1.0,3.0,-0.13841630326565363,1.6751513197577743
1,0.33319460822182617,3,0.3699686886094859,14,1.0,2.0,-0.13841630326565363,-0.6248531351326906
4,-0.42604150987452755,3,0.04434278848242526,1,1.0,3.0,-0.9289539379167956,-0.48545892574538974
4,-1.0334304043516105,3,0.5560406315392348,14,1.0,3.0,-0.13841630326565363,-1.2800059192530049
1,0.6368890554603677,3,-0.46704865610836,1,1.0,3.0,-0.13841630326565363,0.08605733274254397
3,0.33319460822182617,3,0.2355833964935561,1,4.0,3.0,-0.13841630326565363,0.030299648987623603
3,0.33319460822182617,3,0.6284019426785816,16,4.0,3.0,-0.13841630326565363,0.2115121211911148
0,0.9405835026989091,3,-0.26741330901865185,14,1.0,,-0.13841630326565363,-0.2903070326031685
4,0.33319460822182617,3,-0.17591377493586904,14,1.0,3.0,-0.9289539379167956,-0.2763676116644384
3,0.4850418318410969,3,-0.6001388875014987,1,4.0,3.0,-0.13841630326565363,0.07211791180381387
4,-2.0963609696865055,3,1.3520150540720497,2,2.0,,-0.13841630326565363,-1.6981885474149077
0,-0.12234706263598606,1,0.9803076102920237,7,1.0,3.0,-0.9289539379167956,-0.0324277452366618
3,0.4850418318410969,3,-0.7997742345912069,16,,3.0,1.8379277833622016,0.6296947493530175
2,-1.4889720752094227,3,1.3520150540720497,16,1.0,2.0,-0.13841630326565363,-1.140611709865704
0,0.6368890554603677,3,0.032039711615910224,16,1.0,3.0,-0.13841630326565363,-0.0324277452366618
2,-0.12234706263598606,3,-0.04352451790106729,16,1.0,2.0,-0.13841630326565363,-0.13697340227713747
0,1.2442779499374506,3,-1.1806308358050885,1,1.0,3.0,-0.13841630326565363,1.5357571103704732
3,0.6368890554603677,3,-0.2507770300945096,16,4.0,3.0,1.8379277833622016,1.0478773775149202
3,0.4850418318410969,3,0.015403432691767919,1,4.0,3.0,-0.13841630326565363,0.2812092258847652
1,0.6368890554603677,3,-0.7864652114518929,1,1.0,3.0,-0.13841630326565363,0.18363327931365458
4,0.18134738460255542,3,0.15288475519144548,1,1.0,3.0,-1.7194915725679376,0.07211791180381387
0,0.4850418318410969,3,-0.42600573392332897,16,1.0,3.0,-0.13841630326565363,-0.2763676116644384
2,-2.8555970877828596,3,1.4864003461879796,14,1.0,3.0,-0.13841630326565363,-1.433339549579036
4,-0.12234706263598606,3,0.9385218475614965,16,1.0,3.0,-0.13841630326565363,-0.20667050697078793
0,1.0924307263181798,3,-1.1082695246657417,1,1.0,3.0,-0.13841630326565363,1.661211898819044
2,-2.5519026405443177,3,0.3699686886094859,1,1.0,3.0,-0.13841630326565363,-1.5866731799050668
3,0.7887362790796384,3,-0.7981496197828268,7,4.0,3.0,-0.13841630326565363,0.5599976446593671
1,0.9405835026989091,3,-1.0177094884974713,2,1.0,3.0,-0.13841630326565363,0.4206034352720661
2,0.33319460822182617,3,0.18389674567973696,16,1.0,3.0,-0.13841630326565363,1.7448484244514246
2,-1.1852776279708812,4,1.6621349589549645,1,1.0,2.0,-0.13841630326565363,-0.5551560304390402
2,-1.1852776279708812,4,1.6621349589549645,1,1.0,2.0,-0.13841630326565363,-0.5551560304390402
0,0.9405835026989091,3,-1.0462455436891587,16,1.0,2.0,-1.7194915725679376,0.9084831681276193
2,-2.0963609696865055,3,1.5484243271645624,14,1.0,2.0,-0.13841630326565363,-1.3218241820691952
0,0.4850418318410969,3,-0.40533107359780135,1,1.0,3.0,-0.13841630326565363,-0.34606471635808883
1,0.6368890554603677,3,-0.8808482610849375,1,1.0,3.0,-0.13841630326565363,-0.20667050697078793
1,0.4850418318410969,1,-0.7831379556670646,16,1.0,3.0,-0.13841630326565363,-0.011518613828566667
1,0.9405835026989091,3,-0.31626463691542817,16,1.0,,-0.13841630326565363,-0.02545803476729676
0,-0.729735957113069,3,-0.1468978195287056,7,1.0,3.0,-0.13841630326565363,-1.1824299726818943
4,0.7887362790796384,3,1.8688815622102413,16,1.0,,-0.13841630326565363,-0.41576182105173926
0,0.18134738460255542,3,-0.3838672614876483,13,1.0,3.0,-0.13841630326565363,-0.4645497943372946
0,0.6368890554603677,3,-0.787812289620063,16,1.0,3.0,-0.13841630326565363,0.18363327931365458
1,0.7887362790796384,3,-0.23414075117036726,14,1.0,3.0,-0.13841630326565363,0.4206034352720661
0,0.18134738460255542,3,0.0985848273124796,2,1.0,2.0,-0.13841630326565363,-0.4993983466841198
2,-1.944513746067235,3,1.455388355699688,2,1.0,2.0,-0.13841630326565363,-1.4194001286403057
3,0.4850418318410969,3,-0.3681166850118515,7,4.0,3.0,1.8379277833622016,0.3509063305784157
3,0.4850418318410969,3,-0.06777796192894375,14,4.0,3.0,1.8379277833622016,0.5321188027819068
2,-2.8555970877828596,3,1.9722548638378794,1,1.0,2.0,-0.13841630326565363,-1.6424308636599871
0,0.02950016098328468,4,-0.26741330901865185,14,1.0,2.0,-0.13841630326565363,-0.6666713979488809
3,0.6368890554603677,3,-0.49836704506267576,2,4.0,2.0,-0.13841630326565363,-0.2763676116644384
2,0.33319460822182617,3,-1.025570883363631,14,1.0,3.0,-0.13841630326565363,2.3442435248168185
1,-0.2741942862552568,4,1.146670399533447,16,1.0,2.0,-0.9289539379167956,-0.9315203957847527
4,0.33319460822182617,3,-0.5707283562020226,1,1.0,3.0,-0.13841630326565363,0.26726980494603514
3,0.33319460822182617,3,-0.15095935654965542,14,4.0,3.0,-0.13841630326565363,-0.06727629758348702
3,0.4850418318410969,1,-0.6637643276668971,1,4.0,3.0,-0.13841630326565363,0.6993918540466679
0,-0.12234706263598606,3,1.4128508623197247,7,1.0,2.0,-0.13841630326565363,-0.833944449213642
1,-0.12234706263598606,3,-0.9944186980036721,10,2.0,3.0,-0.13841630326565363,-0.7503079235812614
0,0.7887362790796384,3,-0.5335937718049294,13,1.0,3.0,1.4426589660366302,-0.3251555849499937
3,0.7887362790796384,3,-0.367230982563506,7,4.0,3.0,-0.13841630326565363,0.4206034352720661
0,0.33319460822182617,3,0.3182820377956667,0,1.0,3.0,-0.13841630326565363,-0.30424645354189855
1,-0.729735957113069,3,1.3962145833955824,1,1.0,2.0,-0.13841630326565363,-1.2103088145593544
1,0.6368890554603677,3,-0.16759563547379788,2,1.0,3.0,-0.13841630326565363,-0.15091282321586758
3,0.18134738460255542,3,0.4313104057953264,1,1.0,3.0,-0.13841630326565363,-0.13697340227713747
0,0.02950016098328468,3,-0.6334114453497834,4,1.0,3.0,-0.13841630326565363,-0.7642473445199915
0,0.33319460822182617,3,-0.367230982563506,2,1.0,3.0,-0.13841630326565363,-0.16485224415459765
2,-2.8555970877828596,4,0.9902084983753157,2,1.0,,-0.9289539379167956,-1.6981885474149077
3,0.7887362790796384,3,-0.8995919081360608,1,4.0,3.0,-0.13841630326565363,1.2569686915958715
0,0.7887362790796384,3,-0.9827733027567725,1,1.0,2.0,-0.13841630326565363,0.1696938583749245
4,0.18134738460255542,3,-0.19858447034252474,16,1.0,2.0,-0.13841630326565363,-0.2763676116644384
2,-2.5519026405443177,3,1.620795975634072,16,1.0,2.0,-0.13841630326565363,-1.4054607077015757
0,0.6368890554603677,3,-0.367230982563506,14,1.0,3.0,-0.13841630326565363,-0.039397455706026846
0,0.33319460822182617,3,-0.6224150070158417,7,1.0,3.0,-0.13841630326565363,-0.20667050697078793
2,-2.0963609696865055,3,0.8351485459338582,2,1.0,2.0,-0.9289539379167956,-1.1963693936206243
1,0.33319460822182617,3,-0.4005035404117906,2,1.0,,-0.13841630326565363,-0.48545892574538974
1,0.7887362790796384,3,-0.5335937718049294,10,1.0,3.0,-0.13841630326565363,0.5321188027819068
0,0.6368890554603677,3,-0.30068586686693666,14,1.0,3.0,-0.13841630326565363,-0.09515513946094721
2,-2.5519026405443177,3,1.3520150540720497,14,1.0,3.0,-0.9289539379167956,-1.4194001286403057
4,0.18134738460255542,3,-0.074133352513011,1,1.0,2.0,-0.9289539379167956,0.0024208071101634227
2,-0.42604150987452755,3,0.8351485459338582,7,1.0,3.0,-0.13841630326565363,-0.22060992790951803
0,-0.2741942862552568,1,0.2649476165539031,7,1.0,3.0,-0.13841630326565363,-0.9454598167234827
3,0.02950016098328468,3,-0.6766657705525535,14,1.0,3.0,-0.13841630326565363,-0.16485224415459765
2,0.33319460822182617,3,0.11153543454039015,1,1.0,3.0,-0.13841630326565363,1.3684840591057124
3,0.7887362790796384,3,-0.6833202821222104,7,4.0,3.0,-0.13841630326565363,0.5599976446593671
4,0.33319460822182617,3,-0.3949937434350375,1,1.0,3.0,-0.13841630326565363,0.3509063305784157
2,-0.729735957113069,3,0.9385218475614965,1,1.0,3.0,-0.13841630326565363,-0.7084896607650711
2,-2.703749864163589,1,-1.2208327128080771,10,1.0,2.0,-0.13841630326565363,-1.6284914427212571
0,0.6368890554603677,3,0.46458296364361107,7,1.0,3.0,-0.13841630326565363,-0.2345493488482481
4,-1.0334304043516105,4,0.3182820377956667,8,1.0,3.0,-0.9289539379167956,-0.9036415539072924
0,-0.5778887334937983,3,0.6800885934924008,16,1.0,2.0,-0.9289539379167956,-1.1127328679882438
2,-2.8555970877828596,1,-1.1993724153901792,8,1.0,2.0,-0.13841630326565363,-1.6284914427212571
0,0.33319460822182617,3,4.556587404528837,1,1.0,3.0,-0.13841630326565363,0.11393617462000415
0,0.4850418318410969,3,-0.28404958794279417,13,1.0,3.0,-0.13841630326565363,0.0024208071101634227
4,0.7887362790796384,3,-0.5335937718049294,1,1.0,3.0,-0.13841630326565363,1.2569686915958715
3,0.18134738460255542,3,-0.35364442278398217,1,4.0,3.0,1.8379277833622016,-0.15091282321586758
0,-0.42604150987452755,3,-1.2299384987327553,7,1.0,2.0,-0.9289539379167956,-0.7642473445199915
2,-2.2482081933057763,3,1.6621349589549645,1,,3.0,-0.13841630326565363,-1.6981885474149077
3,0.33319460822182617,3,-0.6844389879924248,1,4.0,3.0,1.8379277833622016,0.6018159074755574
0,0.18134738460255542,3,0.5311280793401806,16,1.0,3.0,-0.13841630326565363,-0.52727718856158
2,-3.0074443114021303,3,1.7386828888102308,14,1.0,2.0,-0.13841630326565363,-1.6424308636599871
2,-1.0334304043516105,3,0.12187276470315397,16,1.0,3.0,-0.13841630326565363,-0.5133377676228499
4,1.0924307263181798,3,-0.9221975817359928,16,1.0,3.0,-1.7194915725679376,1.6751513197577743
4,0.7887362790796384,3,-0.6843459520209598,1,1.0,3.0,-0.13841630326565363,1.3684840591057124
3,0.18134738460255542,3,0.8144738856083306,3,4.0,3.0,-0.13841630326565363,-0.41576182105173926
2,-3.159291535021401,1,3.1093611817419005,14,1.0,,-0.13841630326565363,-1.767885652108558
2,-1.1852776279708812,1,-1.2300715889641485,1,1.0,,-0.13841630326565363,-1.2800059192530049
3,0.18134738460255542,3,-0.5810656863647864,1,2.0,3.0,-0.13841630326565363,-0.15091282321586758
0,0.33319460822182617,3,0.8472173788988849,14,1.0,2.0,-0.13841630326565363,-0.37394355823554903
3,0.33319460822182617,3,0.2649476165539031,8,,3.0,-0.13841630326565363,0.0011662592256777148
0,0.4850418318410969,3,-0.8829556292119185,14,1.0,3.0,-0.13841630326565363,-0.4297012419904694
4,0.33319460822182617,3,-0.7154509784807163,16,1.0,3.0,-0.13841630326565363,-0.06727629758348702
0,0.33319460822182617,3,0.34812901117461464,14,1.0,3.0,-0.13841630326565363,-0.0324277452366618
1,0.6368890554603677,3,-0.46704865610836,7,1.0,2.0,-0.13841630326565363,-0.1090945603996773
1,0.6368890554603677,3,-0.6833202821222104,1,1.0,3.0,-0.13841630326565363,-0.2763676116644384
4,0.7887362790796384,3,-0.9532095722242843,1,1.0,3.0,-0.13841630326565363,1.0478773775149202
1,0.4850418318410969,3,0.6309457528850344,2,1.0,3.0,-0.13841630326565363,-0.52727718856158
0,0.18134738460255542,3,0.421655339423305,1,1.0,3.0,-0.13841630326565363,-0.680610818887611
3,0.4850418318410969,3,-0.25027112115634387,16,4.0,3.0,1.8379277833622016,-0.06727629758348702
2,-0.2741942862552568,3,0.5767152918647624,16,1.0,3.0,1.8379277833622016,-0.13697340227713747
1,-0.42604150987452755,3,0.7640359842781732,16,1.0,3.0,-0.13841630326565363,-0.987278079539673
2,0.4850418318410969,3,-0.8164105135153491,16,1.0,3.0,-0.13841630326565363,2.3721223666942786
0,0.6368890554603677,3,-0.123326497256655,14,1.0,2.0,-0.13841630326565363,-0.0324277452366618
4,0.6368890554603677,3,-0.7332291188946375,2,1.0,3.0,-0.13841630326565363,0.8387860634339689
2,-1.0334304043516105,3,0.35963135844672206,1,1.0,2.0,-0.13841630326565363,-0.7642473445199915
1,0.33319460822182617,3,-0.5500536958764949,1,1.0,3.0,-0.13841630326565363,-0.2903070326031685
3,0.6368890554603677,3,-0.45041237718421767,16,4.0,3.0,-0.13841630326565363,-0.0324277452366618
2,-1.4889720752094227,3,1.3520150540720497,1,1.0,2.0,-0.13841630326565363,-1.2521270773755446
0,0.4850418318410969,3,-0.16759563547379788,16,1.0,3.0,-0.13841630326565363,-0.2763676116644384
1,0.7887362790796384,3,-0.8829722654908427,7,1.0,3.0,-0.13841630326565363,0.36484575151714577
1,0.7887362790796384,3,-0.32263243229569066,1,1.0,3.0,-0.13841630326565363,-0.02545803476729676
1,1.2442779499374506,3,-1.198204297081787,7,1.0,,-0.13841630326565363,0.8109072215565086
4,0.7887362790796384,3,-0.7665016767429222,1,1.0,2.0,-0.13841630326565363,0.4903005399657166
0,0.7887362790796384,3,-0.8164105135153491,1,1.0,3.0,-0.13841630326565363,0.4206034352720661
1,1.0924307263181798,3,-1.165124840560943,7,1.0,2.0,-0.13841630326565363,1.2569686915958715
4,-1.0334304043516105,3,1.6207856383039092,1,1.0,2.0,-1.7194915725679376,-1.0709146051720535
3,-0.12234706263598606,3,0.8558232062593859,16,4.0,2.0,-0.13841630326565363,-0.06727629758348702
2,-3.0074443114021303,3,2.7992412768589854,14,1.0,2.0,0.6521213313854892,-1.614552021782527
4,0.33319460822182617,3,0.11153543454039015,2,1.0,3.0,-0.9289539379167956,-0.039397455706026846
4,0.7887362790796384,3,-0.9661370238326302,16,1.0,3.0,-0.13841630326565363,0.4903005399657166
0,1.0924307263181798,3,-1.0979321945029779,7,1.0,3.0,-0.13841630326565363,2.6509107854688807
4,0.7887362790796384,3,-0.8911855912477014,16,1.0,3.0,-0.13841630326565363,1.0896956403311104
3,0.4850418318410969,3,-0.6844389879924248,1,4.0,3.0,1.8379277833622016,0.4624216980882564
3,0.6368890554603677,3,0.032039711615910224,16,4.0,3.0,1.8379277833622016,0.25333038400730507
2,-1.4889720752094227,1,-1.2306531764627027,2,1.0,3.0,-0.13841630326565363,-1.1127328679882438
3,0.33319460822182617,3,0.4313104057953264,13,4.0,3.0,1.8379277833622016,0.0024208071101634227
3,0.33319460822182617,3,-0.06777796192894375,7,4.0,3.0,-0.13841630326565363,-0.0324277452366618
1,-0.42604150987452755,4,1.2048973757679453,1,1.0,2.0,-0.13841630326565363,-1.168490551743164
2,-1.0334304043516105,1,1.1452684508167732,7,1.0,3.0,-0.13841630326565363,-0.5551560304390402
0,0.6368890554603677,3,-0.22582261170829612,16,1.0,3.0,-0.13841630326565363,-0.20667050697078793
4,-0.5778887334937983,3,1.8688815622102413,14,1.0,3.0,-0.13841630326565363,-1.001217500478403
2,0.6368890554603677,3,-0.7831379556670646,1,1.0,3.0,7.766960043245768,9.899409673608528
1,0.7887362790796384,3,-0.5835026085773564,14,1.0,3.0,-0.13841630326565363,0.5319794085725196
0,0.7887362790796384,3,-0.49836704506267576,16,1.0,3.0,-0.13841630326565363,-0.3251555849499937
2,-1.4889720752094227,3,0.6831897925412299,1,1.0,2.0,-0.13841630326565363,-1.3636424448853854
1,0.6368890554603677,3,-0.7154509784807163,7,1.0,,-0.13841630326565363,-0.7503079235812614
4,-1.1852776279708812,3,1.5070750065135072,16,1.0,2.0,-0.13841630326565363,-1.0848540261107835
4,0.6368890554603677,3,-0.3173221457910789,16,1.0,3.0,-0.13841630326565363,0.8387860634339689
1,0.6368890554603677,1,-0.8188242801083545,7,1.0,3.0,-0.13841630326565363,0.0024208071101634227
1,0.6368890554603677,3,-0.544885030795113,16,1.0,3.0,-0.13841630326565363,0.6018159074755574
2,-1.337124851590152,3,0.8868351967476774,14,1.0,2.0,1.8379277833622016,-0.9733386586009429
1,0.33319460822182617,3,0.5976731950367498,16,1.0,3.0,-0.13841630326565363,-0.5621257409084053
2,-1.0334304043516105,3,0.7317752443062199,16,1.0,2.0,3.814271869990057,-0.16485224415459765
3,0.6368890554603677,3,-0.9118602515732289,1,4.0,3.0,-0.13841630326565363,0.3509063305784157
0,0.4850418318410969,3,0.2649476165539031,1,1.0,3.0,-0.13841630326565363,-0.48545892574538974
4,-0.2741942862552568,3,0.6284019426785816,16,1.0,2.0,-0.9289539379167956,-0.48545892574538974
